2023-01-08 23:03:25 INFO  WebdriverEvents:41 - Navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-08 23:03:37 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: form div.form-group:first-of-type input
2023-01-08 23:03:38 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: form div.form-group:first-of-type input
2023-01-08 23:03:38 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: form div.form-group:last-of-type input
2023-01-08 23:03:38 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: form div.form-group:last-of-type input
2023-01-08 23:03:38 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: input[type='submit']
2023-01-08 23:03:38 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: input[type='submit']
2023-01-08 23:03:39 INFO  CustomListener:19 - Test execution has started for : validateLogin
2023-01-08 23:03:39 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: #content h2:first-of-type
2023-01-08 23:03:39 ERROR CustomListener:30 - Test execution failed and taking screen shot: validateLogin
2023-01-08 23:03:39 ERROR CustomListener:30 - Test execution failed and taking screen shot: validateLogin
2023-01-08 23:05:42 INFO  WebdriverEvents:41 - Navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-08 23:05:46 INFO  WebdriverEvents:47 - Navigated tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-08 23:05:46 INFO  WebdriverEvents:86 - Finding elementBy.xpath: //span[text()='My Account']
2023-01-08 23:05:46 INFO  WebdriverEvents:92 - Elelement FoundBy.xpath: //span[text()='My Account']
2023-01-08 23:05:46 INFO  WebdriverEvents:98 - clicking on[[ChromeDriver: chrome on WINDOWS (a111a10beb4eeec66af2951633f7c145)] -> xpath: //span[text()='My Account']]
2023-01-08 23:05:46 INFO  WebdriverEvents:104 - clicked on[[ChromeDriver: chrome on WINDOWS (a111a10beb4eeec66af2951633f7c145)] -> xpath: //span[text()='My Account']]
2023-01-08 23:05:46 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a
2023-01-08 23:05:46 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a
2023-01-08 23:05:46 INFO  WebdriverEvents:98 - clicking on[[ChromeDriver: chrome on WINDOWS (a111a10beb4eeec66af2951633f7c145)] -> css selector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a]
2023-01-08 23:05:46 INFO  WebdriverEvents:104 - clicked on[[ChromeDriver: chrome on WINDOWS (a111a10beb4eeec66af2951633f7c145)] -> css selector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a]
2023-01-08 23:05:46 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: form div.form-group:first-of-type input
2023-01-08 23:05:46 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: form div.form-group:first-of-type input
2023-01-08 23:05:46 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: form div.form-group:last-of-type input
2023-01-08 23:05:46 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: form div.form-group:last-of-type input
2023-01-08 23:05:46 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: input[type='submit']
2023-01-08 23:05:46 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: input[type='submit']
2023-01-08 23:05:48 INFO  CustomListener:19 - Test execution has started for : testSomething
2023-01-08 23:05:48 INFO  CustomListener:24 - Test execution has passed for : testSomething
2023-01-08 23:05:49 INFO  WebdriverEvents:41 - Navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-08 23:05:52 INFO  WebdriverEvents:47 - Navigated tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-08 23:05:52 INFO  WebdriverEvents:86 - Finding elementBy.xpath: //span[text()='My Account']
2023-01-08 23:05:52 INFO  WebdriverEvents:92 - Elelement FoundBy.xpath: //span[text()='My Account']
2023-01-08 23:05:52 INFO  WebdriverEvents:98 - clicking on[[ChromeDriver: chrome on WINDOWS (e6ee234bc6241825daaf5c75ef421c9b)] -> xpath: //span[text()='My Account']]
2023-01-08 23:05:52 INFO  WebdriverEvents:104 - clicked on[[ChromeDriver: chrome on WINDOWS (e6ee234bc6241825daaf5c75ef421c9b)] -> xpath: //span[text()='My Account']]
2023-01-08 23:05:52 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a
2023-01-08 23:05:52 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a
2023-01-08 23:05:52 INFO  WebdriverEvents:98 - clicking on[[ChromeDriver: chrome on WINDOWS (e6ee234bc6241825daaf5c75ef421c9b)] -> css selector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a]
2023-01-08 23:05:54 INFO  WebdriverEvents:104 - clicked on[[ChromeDriver: chrome on WINDOWS (e6ee234bc6241825daaf5c75ef421c9b)] -> css selector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a]
2023-01-08 23:05:54 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: form div.form-group:first-of-type input
2023-01-08 23:05:54 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: form div.form-group:first-of-type input
2023-01-08 23:05:54 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: form div.form-group:last-of-type input
2023-01-08 23:05:54 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: form div.form-group:last-of-type input
2023-01-08 23:05:54 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: input[type='submit']
2023-01-08 23:05:54 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: input[type='submit']
2023-01-08 23:06:11 INFO  CustomListener:19 - Test execution has started for : validateLogin
2023-01-08 23:06:11 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: #content h2:first-of-type
2023-01-08 23:06:11 ERROR CustomListener:30 - Test execution failed and taking screen shot: validateLogin
2023-01-08 23:06:11 ERROR CustomListener:30 - Test execution failed and taking screen shot: validateLogin
2023-01-08 23:20:31 INFO  WebdriverEvents:41 - Navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-08 23:20:36 INFO  WebdriverEvents:47 - Navigated tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-08 23:20:36 INFO  WebdriverEvents:86 - Finding elementBy.xpath: //span[text()='My Account']
2023-01-08 23:20:36 INFO  WebdriverEvents:92 - Elelement FoundBy.xpath: //span[text()='My Account']
2023-01-08 23:20:36 INFO  WebdriverEvents:98 - clicking on[[ChromeDriver: chrome on WINDOWS (67d659b43bf30b75bedd7f536a24cf34)] -> xpath: //span[text()='My Account']]
2023-01-08 23:20:36 INFO  WebdriverEvents:104 - clicked on[[ChromeDriver: chrome on WINDOWS (67d659b43bf30b75bedd7f536a24cf34)] -> xpath: //span[text()='My Account']]
2023-01-08 23:20:36 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a
2023-01-08 23:20:36 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a
2023-01-08 23:20:36 INFO  WebdriverEvents:98 - clicking on[[ChromeDriver: chrome on WINDOWS (67d659b43bf30b75bedd7f536a24cf34)] -> css selector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a]
2023-01-08 23:20:36 INFO  WebdriverEvents:104 - clicked on[[ChromeDriver: chrome on WINDOWS (67d659b43bf30b75bedd7f536a24cf34)] -> css selector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a]
2023-01-08 23:20:36 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: form div.form-group:first-of-type input
2023-01-08 23:20:36 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: form div.form-group:first-of-type input
2023-01-08 23:20:37 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: form div.form-group:last-of-type input
2023-01-08 23:20:37 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: form div.form-group:last-of-type input
2023-01-08 23:20:37 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: input[type='submit']
2023-01-08 23:20:37 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: input[type='submit']
2023-01-08 23:20:38 INFO  CustomListener:19 - Test execution has started for : testSomething
2023-01-08 23:20:38 INFO  CustomListener:24 - Test execution has passed for : testSomething
2023-01-08 23:20:39 INFO  WebdriverEvents:41 - Navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-08 23:20:42 INFO  WebdriverEvents:47 - Navigated tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-08 23:20:42 INFO  WebdriverEvents:86 - Finding elementBy.xpath: //span[text()='My Account']
2023-01-08 23:20:42 INFO  WebdriverEvents:92 - Elelement FoundBy.xpath: //span[text()='My Account']
2023-01-08 23:20:42 INFO  WebdriverEvents:98 - clicking on[[ChromeDriver: chrome on WINDOWS (533c7f747b2f75b060fbeab24cc68987)] -> xpath: //span[text()='My Account']]
2023-01-08 23:20:42 INFO  WebdriverEvents:104 - clicked on[[ChromeDriver: chrome on WINDOWS (533c7f747b2f75b060fbeab24cc68987)] -> xpath: //span[text()='My Account']]
2023-01-08 23:20:42 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a
2023-01-08 23:20:42 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a
2023-01-08 23:20:42 INFO  WebdriverEvents:98 - clicking on[[ChromeDriver: chrome on WINDOWS (533c7f747b2f75b060fbeab24cc68987)] -> css selector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a]
2023-01-08 23:20:43 INFO  WebdriverEvents:104 - clicked on[[ChromeDriver: chrome on WINDOWS (533c7f747b2f75b060fbeab24cc68987)] -> css selector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a]
2023-01-08 23:20:43 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: form div.form-group:first-of-type input
2023-01-08 23:20:43 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: form div.form-group:first-of-type input
2023-01-08 23:20:43 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: form div.form-group:last-of-type input
2023-01-08 23:20:43 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: form div.form-group:last-of-type input
2023-01-08 23:20:43 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: input[type='submit']
2023-01-08 23:20:43 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: input[type='submit']
2023-01-08 23:20:44 INFO  CustomListener:19 - Test execution has started for : validateLogin
2023-01-08 23:20:44 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: #content h2:first-of-type
2023-01-08 23:20:44 ERROR CustomListener:30 - Test execution failed and taking screen shot: validateLogin
2023-01-08 23:20:44 ERROR CustomListener:30 - Test execution failed and taking screen shot: validateLogin
2023-01-08 23:23:27 INFO  WebdriverEvents:41 - Navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-08 23:23:30 INFO  WebdriverEvents:47 - Navigated tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-08 23:23:30 INFO  WebdriverEvents:86 - Finding elementBy.xpath: //span[text()='My Account']
2023-01-08 23:23:30 INFO  WebdriverEvents:92 - Elelement FoundBy.xpath: //span[text()='My Account']
2023-01-08 23:23:30 INFO  WebdriverEvents:98 - clicking on[[ChromeDriver: chrome on WINDOWS (1c446980d2656d573de8492c70588cc5)] -> xpath: //span[text()='My Account']]
2023-01-08 23:23:30 INFO  WebdriverEvents:104 - clicked on[[ChromeDriver: chrome on WINDOWS (1c446980d2656d573de8492c70588cc5)] -> xpath: //span[text()='My Account']]
2023-01-08 23:23:30 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a
2023-01-08 23:23:30 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a
2023-01-08 23:23:30 INFO  WebdriverEvents:98 - clicking on[[ChromeDriver: chrome on WINDOWS (1c446980d2656d573de8492c70588cc5)] -> css selector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a]
2023-01-08 23:23:30 INFO  WebdriverEvents:104 - clicked on[[ChromeDriver: chrome on WINDOWS (1c446980d2656d573de8492c70588cc5)] -> css selector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a]
2023-01-08 23:23:30 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: form div.form-group:first-of-type input
2023-01-08 23:23:30 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: form div.form-group:first-of-type input
2023-01-08 23:23:30 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: form div.form-group:last-of-type input
2023-01-08 23:23:30 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: form div.form-group:last-of-type input
2023-01-08 23:23:30 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: input[type='submit']
2023-01-08 23:23:30 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: input[type='submit']
2023-01-08 23:25:49 INFO  WebdriverEvents:41 - Navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-08 23:25:52 INFO  WebdriverEvents:47 - Navigated tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-08 23:25:52 INFO  WebdriverEvents:86 - Finding elementBy.xpath: //span[text()='My Account']
2023-01-08 23:25:52 INFO  WebdriverEvents:92 - Elelement FoundBy.xpath: //span[text()='My Account']
2023-01-08 23:25:52 INFO  WebdriverEvents:98 - clicking on[[ChromeDriver: chrome on WINDOWS (b8f972df4b1e68d27fef3ab34ac100e8)] -> xpath: //span[text()='My Account']]
2023-01-08 23:25:52 INFO  WebdriverEvents:104 - clicked on[[ChromeDriver: chrome on WINDOWS (b8f972df4b1e68d27fef3ab34ac100e8)] -> xpath: //span[text()='My Account']]
2023-01-08 23:25:52 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a
2023-01-08 23:25:52 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a
2023-01-08 23:25:52 INFO  WebdriverEvents:98 - clicking on[[ChromeDriver: chrome on WINDOWS (b8f972df4b1e68d27fef3ab34ac100e8)] -> css selector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a]
2023-01-08 23:25:52 INFO  WebdriverEvents:104 - clicked on[[ChromeDriver: chrome on WINDOWS (b8f972df4b1e68d27fef3ab34ac100e8)] -> css selector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a]
2023-01-08 23:25:52 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: form div.form-group:first-of-type input
2023-01-08 23:25:52 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: form div.form-group:first-of-type input
2023-01-08 23:25:53 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: form div.form-group:last-of-type input
2023-01-08 23:25:53 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: form div.form-group:last-of-type input
2023-01-08 23:25:53 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: input[type='submit']
2023-01-08 23:25:53 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: input[type='submit']
2023-01-09 16:08:29 INFO  WebdriverEvents:41 - Navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-09 16:08:32 INFO  WebdriverEvents:47 - Navigated tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-09 16:08:32 INFO  WebdriverEvents:86 - Finding elementBy.xpath: //span[text()='My Account']
2023-01-09 16:08:32 INFO  WebdriverEvents:92 - Elelement FoundBy.xpath: //span[text()='My Account']
2023-01-09 16:08:32 INFO  WebdriverEvents:98 - clicking on[[ChromeDriver: chrome on WINDOWS (6f4448d71829dffe8c5a1bf82dd1b4a0)] -> xpath: //span[text()='My Account']]
2023-01-09 16:08:32 INFO  WebdriverEvents:104 - clicked on[[ChromeDriver: chrome on WINDOWS (6f4448d71829dffe8c5a1bf82dd1b4a0)] -> xpath: //span[text()='My Account']]
2023-01-09 16:08:32 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a
2023-01-09 16:08:32 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a
2023-01-09 16:08:32 INFO  WebdriverEvents:98 - clicking on[[ChromeDriver: chrome on WINDOWS (6f4448d71829dffe8c5a1bf82dd1b4a0)] -> css selector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a]
2023-01-09 16:08:33 INFO  WebdriverEvents:104 - clicked on[[ChromeDriver: chrome on WINDOWS (6f4448d71829dffe8c5a1bf82dd1b4a0)] -> css selector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a]
2023-01-09 16:08:33 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: form div.form-group:first-of-type input
2023-01-09 16:08:33 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: form div.form-group:first-of-type input
2023-01-09 16:08:33 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: form div.form-group:last-of-type input
2023-01-09 16:08:33 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: form div.form-group:last-of-type input
2023-01-09 16:08:33 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: input[type='submit']
2023-01-09 16:08:33 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: input[type='submit']
2023-01-09 16:08:34 INFO  CustomListener:19 - Test execution has started for : testSomething
2023-01-09 16:08:34 INFO  CustomListener:24 - Test execution has passed for : testSomething
2023-01-09 16:08:35 INFO  WebdriverEvents:41 - Navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-09 16:08:37 INFO  WebdriverEvents:47 - Navigated tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-09 16:08:37 INFO  WebdriverEvents:86 - Finding elementBy.xpath: //span[text()='My Account']
2023-01-09 16:08:37 INFO  WebdriverEvents:92 - Elelement FoundBy.xpath: //span[text()='My Account']
2023-01-09 16:08:37 INFO  WebdriverEvents:98 - clicking on[[ChromeDriver: chrome on WINDOWS (ac06c481566875e171f20aa1ffa981dd)] -> xpath: //span[text()='My Account']]
2023-01-09 16:08:38 INFO  WebdriverEvents:104 - clicked on[[ChromeDriver: chrome on WINDOWS (ac06c481566875e171f20aa1ffa981dd)] -> xpath: //span[text()='My Account']]
2023-01-09 16:08:38 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a
2023-01-09 16:08:38 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a
2023-01-09 16:08:38 INFO  WebdriverEvents:98 - clicking on[[ChromeDriver: chrome on WINDOWS (ac06c481566875e171f20aa1ffa981dd)] -> css selector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a]
2023-01-09 16:08:38 INFO  WebdriverEvents:104 - clicked on[[ChromeDriver: chrome on WINDOWS (ac06c481566875e171f20aa1ffa981dd)] -> css selector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a]
2023-01-09 16:08:38 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: form div.form-group:first-of-type input
2023-01-09 16:08:38 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: form div.form-group:first-of-type input
2023-01-09 16:08:38 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: form div.form-group:last-of-type input
2023-01-09 16:08:38 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: form div.form-group:last-of-type input
2023-01-09 16:08:38 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: input[type='submit']
2023-01-09 16:08:38 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: input[type='submit']
2023-01-09 16:08:39 INFO  CustomListener:19 - Test execution has started for : validateLogin
2023-01-09 16:08:39 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: #content h2:first-of-type
2023-01-09 16:08:39 ERROR CustomListener:30 - Test execution failed and taking screen shot: validateLogin
2023-01-09 16:08:39 ERROR CustomListener:30 - Test execution failed and taking screen shot: validateLogin
2023-01-09 16:23:13 INFO  WebdriverEvents:41 - Navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-09 16:23:18 INFO  WebdriverEvents:47 - Navigated tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-09 16:23:18 INFO  WebdriverEvents:86 - Finding elementBy.xpath: //span[text()='My Account']
2023-01-09 16:23:18 INFO  WebdriverEvents:92 - Elelement FoundBy.xpath: //span[text()='My Account']
2023-01-09 16:23:18 INFO  WebdriverEvents:98 - clicking on[[ChromeDriver: chrome on WINDOWS (c89d2339698d87e034d4c7d9da7bbbcf)] -> xpath: //span[text()='My Account']]
2023-01-09 16:23:18 INFO  WebdriverEvents:104 - clicked on[[ChromeDriver: chrome on WINDOWS (c89d2339698d87e034d4c7d9da7bbbcf)] -> xpath: //span[text()='My Account']]
2023-01-09 16:23:18 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a
2023-01-09 16:23:18 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a
2023-01-09 16:23:18 INFO  WebdriverEvents:98 - clicking on[[ChromeDriver: chrome on WINDOWS (c89d2339698d87e034d4c7d9da7bbbcf)] -> css selector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a]
2023-01-09 16:23:18 INFO  WebdriverEvents:104 - clicked on[[ChromeDriver: chrome on WINDOWS (c89d2339698d87e034d4c7d9da7bbbcf)] -> css selector: ul.dropdown-menu.dropdown-menu-right li:last-of-type a]
2023-01-09 16:23:18 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: form div.form-group:first-of-type input
2023-01-09 16:23:18 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: form div.form-group:first-of-type input
2023-01-09 16:23:18 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: form div.form-group:last-of-type input
2023-01-09 16:23:18 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: form div.form-group:last-of-type input
2023-01-09 16:23:18 INFO  WebdriverEvents:86 - Finding elementBy.cssSelector: input[type='submit']
2023-01-09 16:23:18 INFO  WebdriverEvents:92 - Elelement FoundBy.cssSelector: input[type='submit']
2023-01-09 16:23:20 INFO  CustomListener:19 - Test execution has started for : testSomething
2023-01-09 16:23:20 INFO  CustomListener:24 - Test execution has passed for : testSomething
2023-01-09 16:23:21 INFO  WebdriverEvents:41 - Navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-09 16:23:23 INFO  WebdriverEvents:47 - Navigated tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-09 16:23:23 INFO  WebdriverEvents:86 - Finding elementBy.xpath: //span[text()='My Account']
2023-01-09 16:23:23 INFO  WebdriverEvents:92 - Elelement FoundBy.xpath: //span[text()='My Account']
2023-01-09 16:23:23 INFO  WebdriverEvents:98 - clicking on[[ChromeDriver: chrome on WINDOWS (65bed0faac1f6fd3e29a304ad484a45f)] -> xpath: //span[text()='My Account']]
